candidate_id,model,balance_strategy,rank_within_balance_strategy,trial,candidate_stage2_auc_mean,candidate_stage2_logloss_mean,candidate_stage2_f1_mean,candidate_stage2_score,params_json,calibration_method,calibration_accuracy,calibration_precision,calibration_recall,calibration_f1,calibration_auc,calibration_logloss,calibration_ece,test_accuracy_calibrated,test_precision_calibrated,test_recall_calibrated,test_f1_calibrated,test_auc_calibrated,test_logloss_calibrated,test_ece_calibrated,error,calibration_logloss_rank,calibration_ece_rank,test_logloss_rank,test_auc_rank,test_f1_rank,composite_rank
77,adaboost,base,1,236,0.8440209412836145,0.49630785378126996,0.6608607806416714,0.5955592720276582,"{""learning_rate"": 0.16465721447150078}",venn_abers,0.7743187229914454,0.6504084574723691,0.7103122540015744,0.6790417659601153,0.8473338127702931,0.4480199168954374,0.013831432997509791,0.7641430398165704,0.6409017713365539,0.6786463798530955,0.6592342485825317,0.836974282475275,0.4614680046527474,0.012701367221546295,,208.0,151.0,199.0,247.0,196.0,200.2
77,adaboost,base,1,236,0.8440209412836145,0.49630785378126996,0.6608607806416714,0.5955592720276582,"{""learning_rate"": 0.16465721447150078}",platt,0.775112443778111,0.6586163522012579,0.6869588034636578,0.6724890829694323,0.8480170313519984,0.4472587261956682,0.013066356768116943,0.7642753207813395,0.6438494569335691,0.6686778593913956,0.6560288251190323,0.8368235236103507,0.46219007784488547,0.0121055552823095,,197.0,117.0,212.0,253.0,225.0,200.8
22,knn,smote,2,178,0.8386423706478682,0.5120546248978941,0.6874977859461803,0.5829563822102043,"{""n_neighbors"": 109, ""p"": 1, ""weights"": ""uniform""}",platt,0.768762677484787,0.6432185015658878,0.7006035161374967,0.6706857573474001,0.8401795371974019,0.4569772708099702,0.010923032462576558,0.7618501697605714,0.6328115664953997,0.6946484784889821,0.6622897517663978,0.8303132349973845,0.4697312847920987,0.015240959362550556,,264.0,52.0,249.0,285.0,155.0,201.0
12,log_reg,smote_classweights,2,322,0.8455727188231129,0.48736875308480915,0.6955618147896209,0.6084825658485161,"{""C"": 0.03099396090158248, ""penalty"": ""l1"", ""solver"": ""saga""}",venn_abers,0.7757297821677397,0.6759156492785794,0.6392023091052217,0.6570465273095077,0.8488644928782978,0.44572363975696944,0.01465718330644318,0.7650249129150315,0.6609622667975873,0.6180482686253935,0.6387853317969227,0.8393100124656603,0.4591460217491672,0.014101033601214265,,150.0,172.0,137.0,187.0,360.0,201.2
42,random_forest,base,2,246,0.8500068130826971,0.4446933499439339,0.6711572347718692,0.6391423350374373,"{""max_depth"": 11, ""max_features"": 0.36023049130450463, ""min_samples_leaf"": 15, ""min_samples_split"": 15}",platt,0.7804921068877326,0.6740389678778305,0.6717397008659145,0.672887370219477,0.8546811574582331,0.44430058350194124,0.03054537085491426,0.7655981304290312,0.6519620753226231,0.6493966421825813,0.6506768300696544,0.8431580662788384,0.4604152778974654,0.038353971821107516,,114.0,288.0,184.0,125.0,296.0,201.4
2,log_reg,adasyn,2,305,0.8444518621821869,0.4968605957083328,0.6954400726403599,0.6007191237091167,"{""C"": 0.004323023713567179, ""penalty"": ""l2"", ""solver"": ""saga""}",isotonic,0.7748478701825557,0.6726125137211855,0.643138283914983,0.6575452716297787,0.8473708127460333,0.44737943584951384,0.01167998191948418,0.7655981304290312,0.6602332685365176,0.623688352570829,0.641440712262242,0.8385682281442337,0.4600987412913726,0.013759688971702431,,201.0,75.0,175.0,212.0,344.0,201.4
78,adaboost,base,2,245,0.8440838659364188,0.4966082114192642,0.6609739157019892,0.5954239292256649,"{""learning_rate"": 0.16946841870578586}",venn_abers,0.7744069141899639,0.6545006165228113,0.6964051430070848,0.6748029494024917,0.8474018522923326,0.44814928904426965,0.01467210919700953,0.7644076017461088,0.6403692307692308,0.6824501573976915,0.6607403644675852,0.8369841056733913,0.4613967859910208,0.010415640049823998,,209.0,173.0,198.0,246.0,184.0,202.0
79,adaboost,classweights,1,289,0.8442495418908509,0.5087812466156867,0.6914233831313775,0.5916218677815219,"{""learning_rate"": 0.16079115348733605}",isotonic,0.7701737366610812,0.6689094477151668,0.6260823930726843,0.6467877473570073,0.8472963770906468,0.4479465216748359,0.01396246775179549,0.7640989461616473,0.6404397233201581,0.6800891920251836,0.6596692111959288,0.8370527330184567,0.46190137881304033,0.013478937155906767,,206.0,157.0,210.0,244.0,194.0,202.2
45,random_forest,smote,1,302,0.8459160231820898,0.46274571136234655,0.6948927304234337,0.6259574121047067,"{""max_depth"": 12, ""max_features"": 0.7, ""min_samples_leaf"": 7, ""min_samples_split"": 3}",base,0.7673516183084929,0.6151128557409224,0.8223563369194438,0.7037951942510667,0.8514647040796665,0.4562524403271843,0.06625844288839045,0.7562502755853433,0.6021243422334828,0.8104669464847849,0.6909314547690931,0.8404310637142649,0.4709450625843161,0.06643159661911258,,254.0,331.0,264.0,155.0,19.0,204.6
10,log_reg,smote,2,301,0.8455599641655542,0.48749823753207405,0.6956067816937944,0.6083861402752764,"{""C"": 0.05321826174156738, ""penalty"": ""l1"", ""solver"": ""liblinear""}",isotonic,0.7754652085721845,0.6748686756980924,0.6405143007084755,0.6572428648357566,0.8488532168611975,0.4459183562931707,0.014225915260931225,0.7652012875347237,0.6605671183126135,0.6202780692549843,0.6397889467631739,0.8392325289956415,0.45958713839386317,0.013780975226853918,,155.0,166.0,154.0,191.0,357.0,204.6
58,xgboost,smote,2,301,0.8495228217394432,0.44732824017409806,0.6845117874698108,0.6388274610455364,"{""colsample_bytree"": 0.8440433943272485, ""gamma"": 2.7013677259819504, ""learning_rate"": 0.24089441805708556, ""max_depth"": 3, ""min_child_weight"": 4, ""reg_lambda"": 2.5852061195216733, ""subsample"": 0.953968353832068}",platt,0.7767880765499603,0.6670146137787056,0.6706901075833115,0.66884731126521,0.8526857729917117,0.446969184001507,0.033361675512079046,0.7675382512456458,0.6542902125426397,0.654118572927597,0.6542043814771088,0.8434390576630006,0.45977221560592085,0.035369192750112514,,188.0,302.0,165.0,113.0,260.0,205.6
71,catboost,smote_classweights,1,322,0.8507327061398796,0.4445392402390958,0.6799829537152068,0.6413155270863871,"{""depth"": 6, ""l2_leaf_reg"": 1.5380697969094144, ""learning_rate"": 0.21168717228932402, ""random_strength"": 0.41479830904149373}",platt,0.7770526501455155,0.6698437913688112,0.663867751246392,0.6668423827095413,0.8534771332830101,0.44653285524417813,0.036802455363161395,0.7682437497244147,0.6576984549813533,0.647691500524659,0.6526566217287867,0.8439223285170185,0.46013097575561906,0.0390452565453943,,176.0,319.0,177.0,79.0,281.0,206.4
9,log_reg,smote,1,296,0.845649088621279,0.4872176827245193,0.6955828293152005,0.6086648980722674,"{""C"": 0.004656859476795117, ""penalty"": ""l1"", ""solver"": ""saga""}",isotonic,0.7757297821677397,0.6763070077864294,0.6381527158226188,0.6566761171864453,0.8485385340717666,0.44656198415268056,0.014125403986322265,0.7644957890559548,0.6607067436294524,0.6155561385099685,0.6373327901133972,0.8394245278679121,0.4595326912667544,0.014247936700655047,,177.0,161.0,150.0,182.0,363.0,206.6
60,xgboost,smote_classweights,2,325,0.8489828857697536,0.4482024604220005,0.6853644161524887,0.637820954812976,"{""colsample_bytree"": 0.7815282996093482, ""gamma"": 2.1845923437298262, ""learning_rate"": 0.1388642091418914, ""max_depth"": 5, ""min_child_weight"": 7, ""reg_lambda"": 15.384027221431806, ""subsample"": 0.6614304810481888}",platt,0.7772290325425523,0.6674485274954391,0.6720020991865652,0.6697175732217573,0.8529840907424143,0.4469180727393016,0.0333171365431268,0.7662595352528772,0.652608067271055,0.651495278069255,0.6520511978995733,0.8436920300625583,0.4596704383585022,0.039837111461087454,,186.0,301.0,163.0,94.0,291.0,207.0
43,random_forest,classweights,1,312,0.8474388491615429,0.4627137898759622,0.6941958273977965,0.6273890503323918,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 12, ""min_samples_split"": 8}",base,0.7706146926536732,0.6221235365361324,0.8087116242456048,0.7032515687393041,0.852381895659162,0.4566628440497891,0.06741891993008738,0.7588518012258036,0.6086299022078838,0.7918415529905561,0.6882517243344924,0.840593758527233,0.47213845183065145,0.06714622821714553,,257.0,332.0,272.0,153.0,22.0,207.2
10,log_reg,smote,2,301,0.8455599641655542,0.48749823753207405,0.6956067816937944,0.6083861402752764,"{""C"": 0.05321826174156738, ""penalty"": ""l1"", ""solver"": ""liblinear""}",venn_abers,0.7755533997707029,0.6749585406301825,0.6407766990291263,0.657423610176336,0.8488167920146139,0.44604330216595706,0.015615312747890287,0.7652012875347237,0.6604774535809018,0.6205403987408185,0.6398863866910124,0.8392929710683075,0.45907140384242645,0.014009339896673556,,161.0,197.0,136.0,189.0,356.0,207.8
79,adaboost,classweights,1,289,0.8442495418908509,0.5087812466156867,0.6914233831313775,0.5916218677815219,"{""learning_rate"": 0.16079115348733605}",platt,0.7743187229914454,0.6538839724680433,0.6979795329309892,0.6752125904302576,0.848279429672649,0.44699004233254497,0.01594836267951335,0.7640989461616473,0.6404397233201581,0.6800891920251836,0.6596692111959288,0.8371586928725487,0.46232204088017864,0.012777318306186685,,190.0,203.0,213.0,239.0,194.0,207.8
8,log_reg,classweights,2,317,0.8455855142483829,0.4880111622093521,0.6958947549198163,0.6080991410638328,"{""C"": 1.1319909882083723, ""penalty"": ""l1"", ""solver"": ""saga""}",isotonic,0.7752006349766293,0.6734469488730072,0.6428758855943322,0.6578064169687207,0.8484569528723133,0.44621632062692496,0.014221785563384999,0.765421755809339,0.6604010025062657,0.6221143756558237,0.6406862082939349,0.8391971262767544,0.4597804913865165,0.015127993221084376,,168.0,165.0,166.0,195.0,349.0,208.6
9,log_reg,smote,1,296,0.845649088621279,0.4872176827245193,0.6955828293152005,0.6086648980722674,"{""C"": 0.004656859476795117, ""penalty"": ""l1"", ""solver"": ""saga""}",venn_abers,0.775817973366258,0.6763969974979149,0.6384151141432695,0.6568574514038877,0.8485593084340286,0.4465808390725282,0.015330431181751298,0.7644957890559548,0.6607067436294524,0.6155561385099685,0.6373327901133972,0.8394931813500898,0.45904702323610663,0.014440845588463121,,179.0,188.0,135.0,181.0,363.0,209.2
5,log_reg,base,1,14,0.8458494307033696,0.45291220360939666,0.6521591839032397,0.6263924716797665,"{""C"": 0.009499595830678125, ""penalty"": ""l1"", ""solver"": ""liblinear""}",isotonic,0.7754652085721845,0.6728614375512435,0.6460246654421412,0.6591700133868809,0.848825645517994,0.44621595441700374,0.013894590101168804,0.765421755809339,0.6608040201005025,0.6209338929695698,0.6402488504192588,0.8390899728278579,0.4601517414272785,0.01542431721360796,,167.0,152.0,179.0,199.0,351.0,209.6
5,log_reg,base,1,14,0.8458494307033696,0.45291220360939666,0.6521591839032397,0.6263924716797665,"{""C"": 0.009499595830678125, ""penalty"": ""l1"", ""solver"": ""liblinear""}",venn_abers,0.7757297821677397,0.6731294374658656,0.6468118604040934,0.659708283152683,0.8488298979881216,0.44618002072263946,0.015023979820734083,0.7653776621544159,0.6606669457234547,0.6210650577124869,0.6402542086403894,0.8391934148067788,0.4596017409364868,0.014695047605737692,,166.0,179.0,158.0,196.0,350.0,209.8
6,log_reg,base,2,15,0.845846970013151,0.45290831755485766,0.6521405352545507,0.6263899807881714,"{""C"": 0.009860811573783315, ""penalty"": ""l1"", ""solver"": ""liblinear""}",venn_abers,0.7754652085721845,0.6726726726726727,0.6465494620834427,0.6593524217286594,0.8489644956389177,0.44623526242736455,0.015012220591674293,0.7653776621544159,0.6607566662013123,0.6208027282266527,0.6401568945695544,0.839120962730917,0.4595683483497977,0.01437046604276627,,169.0,178.0,153.0,198.0,354.0,210.4
19,knn,classweights,1,198,0.8408204178650408,0.4887213528557636,0.6915141526144942,0.602119078612826,"{""n_neighbors"": 107, ""p"": 1, ""weights"": ""uniform""}",isotonic,0.7689390598818238,0.6537567776917118,0.6643925478876935,0.6590317542946382,0.8427811600794277,0.45577948596031054,0.012496208282230189,0.7616297014859562,0.6331972135479221,0.6915005246589717,0.6610658307210031,0.8316380729559993,0.467618074982756,0.013441744722574419,,252.0,99.0,243.0,282.0,180.0,211.2
74,adaboost,adasyn,2,305,0.8317624163850247,0.5719950704767528,0.6869923266099605,0.5341564060259975,"{""learning_rate"": 0.5292974401532536}",isotonic,0.7551812329129552,0.6518040481079496,0.5830490684859617,0.6155124653739612,0.8335387299642429,0.4609206851960056,0.010105723883304385,0.7505621941002689,0.6065431697540895,0.7343913955928646,0.6643725897359833,0.8235398894156194,0.47478752716015615,0.01084891246294187,,285.0,32.0,288.0,321.0,134.0,212.0
7,log_reg,classweights,1,314,0.8456646527747554,0.4878927382464144,0.6960261278909989,0.608277971544685,"{""C"": 0.007448254536074485, ""penalty"": ""l1"", ""solver"": ""saga""}",venn_abers,0.7760825469618132,0.6745334796926454,0.6449750721595382,0.6594232059020791,0.8489079587000101,0.446075042610017,0.016404379000303785,0.7649367256051854,0.6593910746559155,0.6221143756558237,0.6402105689410812,0.8392144116204905,0.45945777792464776,0.015141918285733028,,163.0,208.0,145.0,193.0,352.0,212.2
6,log_reg,base,2,15,0.845846970013151,0.45290831755485766,0.6521405352545507,0.6263899807881714,"{""C"": 0.009860811573783315, ""penalty"": ""l1"", ""solver"": ""liblinear""}",isotonic,0.7756415909692213,0.6732294230243369,0.6460246654421412,0.659346545259775,0.8489609751513532,0.4461304831508888,0.014359763709681877,0.7653776621544159,0.6607566662013123,0.6208027282266527,0.6401568945695544,0.8390253444610057,0.4601259973716999,0.01519339238905087,,164.0,168.0,176.0,200.0,354.0,212.4
50,xgboost,adasyn,2,305,0.8486971500117301,0.44790681945303773,0.6837033241732048,0.6374896368184741,"{""colsample_bytree"": 0.7169170343349744, ""gamma"": 1.994652679870211, ""learning_rate"": 0.15403082131507395, ""max_depth"": 5, ""min_child_weight"": 9, ""reg_lambda"": 0.09797817822208854, ""subsample"": 0.8785220855455338}",platt,0.7756415909692213,0.664417337139891,0.6717397008659145,0.6680584551148225,0.8523317897099146,0.4468017798683074,0.032745157406686556,0.7666563781471846,0.6527777777777778,0.6534627492130115,0.6531200839014158,0.8429348422694959,0.46000832793888946,0.036317142040295035,,185.0,298.0,173.0,137.0,270.0,212.6
91,lightgbm,classweights,1,315,0.8499874054523405,0.4721685571108312,0.6996541943388744,0.6241710661289701,"{""bagging_fraction"": 0.654481315416495, ""feature_fraction"": 0.6196904087745579, ""learning_rate"": 0.07133614860328123, ""min_child_samples"": 72, ""min_split_gain"": 0.2544310517561305, ""num_leaves"": 113, ""reg_lambda"": 0.04465867147294384}",base,0.7627656759855367,0.6042402826855123,0.8525321437942797,0.7072268175881584,0.8550786065617424,0.467953055658137,0.0944578826684968,0.7524582212619604,0.5936277249860257,0.835781741867786,0.6941932672404402,0.8431818597635881,0.48346582636718494,0.09374739941493478,,300.0,336.0,301.0,122.0,5.0,212.8
1,log_reg,adasyn,1,309,0.8444512836009485,0.49685899024749675,0.6954491056665656,0.6007210046759609,"{""C"": 0.004409857842688898, ""penalty"": ""l2"", ""solver"": ""saga""}",venn_abers,0.7744069141899639,0.6686406460296097,0.6517974284964576,0.6601116130746745,0.8474469040762644,0.4473140163879384,0.015344579551588716,0.7662595352528772,0.6590877961923024,0.6311647429171039,0.6448241206030151,0.8386561795278105,0.45949133353165866,0.012939048803593829,,199.0,189.0,147.0,209.0,321.0,213.0
78,adaboost,base,2,245,0.8440838659364188,0.4966082114192642,0.6609739157019892,0.5954239292256649,"{""learning_rate"": 0.16946841870578586}",platt,0.7727312814181144,0.6570773930753564,0.6772500655995801,0.6670112417625016,0.8481042767022359,0.4471343494327897,0.015461408053030855,0.7641871334714935,0.643795804902704,0.6682843651626443,0.6558115587591711,0.8371433765246213,0.4616916637277265,0.011619591106360226,,196.0,192.0,206.0,242.0,230.0,213.2
8,log_reg,classweights,2,317,0.8455855142483829,0.4880111622093521,0.6958947549198163,0.6080991410638328,"{""C"": 1.1319909882083723, ""penalty"": ""l1"", ""solver"": ""saga""}",venn_abers,0.7752006349766293,0.6734469488730072,0.6428758855943322,0.6578064169687207,0.848617989036156,0.44631402168151507,0.016768848115368672,0.7655099431191852,0.6604062326099054,0.6226390346274921,0.6409667836889009,0.8392193166852705,0.4592586014114255,0.014470816902315662,,174.0,215.0,139.0,192.0,347.0,213.4
22,knn,smote,2,178,0.8386423706478682,0.5120546248978941,0.6874977859461803,0.5829563822102043,"{""n_neighbors"": 109, ""p"": 1, ""weights"": ""uniform""}",venn_abers,0.7645294999559044,0.6594911937377691,0.6189976384151141,0.6386031402273957,0.8397737225788875,0.4566880523720635,0.012882500486952525,0.7618501697605714,0.6328115664953997,0.6946484784889821,0.6622897517663978,0.8300795953487091,0.4697494040774965,0.012662371763285659,,258.0,113.0,251.0,291.0,155.0,213.6
37,random_forest,adasyn,1,307,0.8438660536101653,0.4628496248397132,0.6915752316027964,0.6233207431289072,"{""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 13, ""min_samples_split"": 26}",base,0.7691154422788605,0.6207734359182021,0.8045132511151929,0.7008,0.8501633087954188,0.45617627298902425,0.05899897607279144,0.7571321486838044,0.606246234183571,0.7918415529905561,0.6867250597201684,0.8383534464222301,0.46968488416662396,0.058672905543699944,,253.0,328.0,248.0,219.0,24.0,214.4
19,knn,classweights,1,198,0.8408204178650408,0.4887213528557636,0.6915141526144942,0.602119078612826,"{""n_neighbors"": 107, ""p"": 1, ""weights"": ""uniform""}",venn_abers,0.7693800158744157,0.6491271820448877,0.6830228286538966,0.6656437795678302,0.84283963154368,0.45378715989278223,0.013309502969908517,0.7616297014859562,0.6331972135479221,0.6915005246589717,0.6610658307210031,0.8316831333379566,0.46747181864396353,0.01286508623360683,,244.0,127.0,242.0,281.0,180.0,214.8
57,xgboost,smote,1,302,0.8495449134562789,0.44719679629038406,0.6841740052693458,0.6388914878388476,"{""colsample_bytree"": 0.5764932106491869, ""gamma"": 1.9164142923881355, ""learning_rate"": 0.13280763892604136, ""max_depth"": 5, ""min_child_weight"": 2, ""reg_lambda"": 3.692501184841347, ""subsample"": 0.7029303364863404}",platt,0.7781109445277361,0.6686637145089868,0.6735764891104697,0.6711111111111111,0.8523616964260567,0.448010584877713,0.03415396463239348,0.7683760306891838,0.6563365422655941,0.652806925498426,0.6545669757348589,0.8432509357957514,0.46047725447557264,0.03787502597501448,,207.0,308.0,188.0,119.0,254.0,215.2
3,log_reg,adasyn_classweights,1,327,0.8444716168047991,0.502570852102323,0.6959653316588641,0.5968158476251818,"{""C"": 0.04742150937660549, ""penalty"": ""l1"", ""solver"": ""liblinear""}",isotonic,0.774671487785519,0.673289183222958,0.6402519023878247,0.65635507733692,0.8474924264204158,0.4470410554168361,0.013577143552595535,0.7656863177388774,0.6608187134502924,0.6225078698845751,0.6410914494124004,0.8384716820068283,0.460186183557439,0.013163697496867145,,192.0,143.0,180.0,216.0,345.0,215.2
38,random_forest,adasyn,2,310,0.8453364134790239,0.4661831974526495,0.6950740701624997,0.622975283296332,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""min_samples_split"": 10}",base,0.7613546168092424,0.6041077821744866,0.8412490160062975,0.7032243913138846,0.8502531683690954,0.4609174330488827,0.0725409475282983,0.7511354116142687,0.5929926733045275,0.8280430220356768,0.6910782703886152,0.8398861615489619,0.4740288472089005,0.07272073902533295,,284.0,333.0,282.0,163.0,18.0,216.0
7,log_reg,classweights,1,314,0.8456646527747554,0.4878927382464144,0.6960261278909989,0.608277971544685,"{""C"": 0.007448254536074485, ""penalty"": ""l1"", ""solver"": ""saga""}",isotonic,0.7759943557632948,0.674444139445512,0.6447126738388874,0.6592433592701905,0.8487788857747485,0.44625092588399756,0.015440373762021255,0.7649367256051854,0.6593910746559155,0.6221143756558237,0.6402105689410812,0.8391382785679512,0.459893218079384,0.015369453618190622,,171.0,191.0,169.0,197.0,352.0,216.0
46,random_forest,smote,2,301,0.8450670663972382,0.46156806407595535,0.692305025420525,0.6255004868285812,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 12, ""min_samples_split"": 19}",base,0.7708792662492283,0.6238007756685038,0.8018892679086854,0.7017221584385763,0.8505423363377617,0.45461578352373205,0.06024683881498683,0.7596895806693417,0.6101094003241491,0.7900052465897167,0.6885002286236854,0.83828826481983,0.4707953649177944,0.060224655660065476,,247.0,329.0,262.0,221.0,21.0,216.0
81,adaboost,smote,1,298,0.8398290061048153,0.5124544664772704,0.6893941203798879,0.5842840283955772,"{""learning_rate"": 0.14898787135826913}",isotonic,0.7711438398447835,0.648365056124939,0.697192337969037,0.6718927803767859,0.8445600519888874,0.4512196630655424,0.012108205163421034,0.7628202301688787,0.6417835038524694,0.6664480587618048,0.6538832764944341,0.8337952341937555,0.4647514821363137,0.012062507018620291,,230.0,92.0,227.0,268.0,263.0,216.0
2,log_reg,adasyn,2,305,0.8444518621821869,0.4968605957083328,0.6954400726403599,0.6007191237091167,"{""C"": 0.004323023713567179, ""penalty"": ""l2"", ""solver"": ""saga""}",venn_abers,0.7744069141899639,0.6686406460296097,0.6517974284964576,0.6601116130746745,0.8474370397398213,0.4472704211074577,0.0164926154448842,0.7663036289078001,0.6590909090909091,0.631427072402938,0.644962486602358,0.8386542802309684,0.4594869170314352,0.012994848254903404,,198.0,211.0,146.0,210.0,319.0,216.8
56,xgboost,classweights,2,317,0.8481809141591827,0.4721070082281367,0.69872619351311,0.6222424406087393,"{""colsample_bytree"": 0.5791124224303423, ""gamma"": 0.20485636963974174, ""learning_rate"": 0.09112118385128677, ""max_depth"": 8, ""min_child_weight"": 2, ""reg_lambda"": 0.04465867147294384, ""subsample"": 0.9176772918225168}",base,0.7647940735514596,0.6077618688771665,0.8464969824193125,0.7075337208027196,0.8538114401763897,0.46773969527444725,0.09058799137874604,0.7539133118744212,0.5964680328642932,0.8284365162644282,0.6935705265469719,0.8422815799919358,0.4827048394881949,0.0891107634591007,,299.0,335.0,299.0,147.0,6.0,217.2
4,log_reg,adasyn_classweights,2,333,0.8444018789263645,0.5024721641343106,0.6958969196940995,0.5968049178070411,"{""C"": 0.3047144781045739, ""penalty"": ""l1"", ""solver"": ""saga""}",isotonic,0.7740541493958903,0.6705818082491123,0.644187877197586,0.6571199143468951,0.8473591881658079,0.4474257018971998,0.013548280786332164,0.7656863177388774,0.6610878661087866,0.6217208814270724,0.6408003244558604,0.8385061481458506,0.4602227283894497,0.012756383638214804,,203.0,141.0,181.0,215.0,348.0,217.6
37,random_forest,adasyn,1,307,0.8438660536101653,0.4628496248397132,0.6915752316027964,0.6233207431289072,"{""max_depth"": 20, ""max_features"": 0.5, ""min_samples_leaf"": 13, ""min_samples_split"": 26}",platt,0.77625892935885,0.6647697878944646,0.674363684072422,0.6695323694151362,0.8501633087954188,0.44650080680731996,0.021839941921833726,0.7651571938798007,0.647156762295082,0.6627754459601259,0.6548729911871436,0.8383534464222301,0.46174005054473727,0.02361623086249711,,175.0,238.0,209.0,219.0,250.0,218.2
39,random_forest,adasyn_classweights,1,330,0.8451385246154298,0.4674477351418791,0.6951733733409681,0.6219133399290938,"{""max_depth"": 12, ""max_features"": 0.7, ""min_samples_leaf"": 4, ""min_samples_split"": 19}",base,0.760119940029985,0.6024798046214541,0.8415114143269483,0.7022115174074886,0.8490976816090566,0.4631764095123464,0.07480841668740762,0.7495921336919618,0.5907098218449771,0.8306663168940189,0.6904333605887163,0.8402638428246483,0.4745889341474673,0.0751523307806266,,296.0,334.0,286.0,158.0,20.0,218.8
47,random_forest,smote_classweights,1,321,0.8443132376829139,0.4618964483074133,0.6923245506632146,0.6245290787855666,"{""max_depth"": 16, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""min_samples_split"": 3}",base,0.7711438398447835,0.6235772357723577,0.8050380477564943,0.7027831863474974,0.8504611559859024,0.45427063308554383,0.05889485646231195,0.7567353057894969,0.6062531517902169,0.7884312696747114,0.6854438679514225,0.8378131531010987,0.4708722467321281,0.05903789232867592,,245.0,327.0,263.0,233.0,27.0,219.0
44,random_forest,classweights,2,313,0.8450958141464421,0.45867390847256856,0.6881068547612491,0.6269477264540964,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""min_samples_split"": 10}",base,0.7741423405944087,0.6342353951890034,0.7748622408816583,0.6975315932443604,0.8491745049218509,0.45365855918532705,0.051713057399715885,0.7595132060496494,0.6153519030406124,0.7591815320041972,0.6797416324133881,0.8372971803631526,0.4695236987912327,0.052019091337915414,,242.0,325.0,247.0,237.0,44.0,219.0
48,random_forest,smote_classweights,2,323,0.8445944889538133,0.46310378539816127,0.6929191931736559,0.624076317642686,"{""max_depth"": 16, ""max_features"": 0.3, ""min_samples_leaf"": 4, ""min_samples_split"": 17}",base,0.7682335302936767,0.6189422883571285,0.8076620309630018,0.7008196721311475,0.8502414566480887,0.45683933903700996,0.06430064423359744,0.7596013933594956,0.6082320111620491,0.800498426023085,0.691244761581153,0.8384518657193647,0.47252119863706993,0.06454023534269086,,261.0,330.0,274.0,217.0,17.0,219.8
18,knn,base,2,14,0.8424080235893863,0.45645449122515225,0.6546976477386467,0.6207640018042102,"{""n_neighbors"": 124, ""p"": 1, ""weights"": ""uniform""}",venn_abers,0.7697327806684893,0.6661129568106312,0.6313303594856993,0.6482554223359828,0.8451341703124046,0.4505687913798724,0.013586990838120705,0.7626438555491865,0.6402553511077732,0.6709076600209863,0.6552232114263754,0.8342863548938955,0.46491802907415347,0.011781802239117154,,226.0,144.0,228.0,263.0,239.0,220.0
3,log_reg,adasyn_classweights,1,327,0.8444716168047991,0.502570852102323,0.6959653316588641,0.5968158476251818,"{""C"": 0.04742150937660549, ""penalty"": ""l1"", ""solver"": ""liblinear""}",venn_abers,0.7747596789840374,0.6732837055417701,0.6407766990291263,0.6566281258402796,0.8474788150303766,0.44701887263487494,0.0156050705242628,0.7658626923585696,0.66087319243604,0.6234260230849947,0.6416036717062635,0.8385107221405388,0.4596650125213453,0.01263436137859037,,191.0,196.0,162.0,214.0,342.0,221.0
22,knn,smote,2,178,0.8386423706478682,0.5120546248978941,0.6874977859461803,0.5829563822102043,"{""n_neighbors"": 109, ""p"": 1, ""weights"": ""uniform""}",isotonic,0.7633830143751653,0.6643356643356644,0.5982681710837051,0.6295733811956372,0.8397848591707376,0.45927968748088766,0.013245255027804917,0.7618501697605714,0.6328115664953997,0.6946484784889821,0.6622897517663978,0.830044776358668,0.4698932828244744,0.013380060892941595,,280.0,124.0,254.0,292.0,155.0,221.0
46,random_forest,smote,2,301,0.8450670663972382,0.46156806407595535,0.692305025420525,0.6255004868285812,"{""max_depth"": null, ""max_features"": 0.3, ""min_samples_leaf"": 12, ""min_samples_split"": 19}",platt,0.7776699885351442,0.6666666666666666,0.6769876672789295,0.6717875276656685,0.8505423363377617,0.4462776364319273,0.02629056136142975,0.7651131002248777,0.6468106864374281,0.6636935991605456,0.6551433935391986,0.83828826481983,0.4627855004584427,0.029061009491733243,,172.0,265.0,220.0,221.0,243.0,224.2
3,log_reg,adasyn_classweights,1,327,0.8444716168047991,0.502570852102323,0.6959653316588641,0.5968158476251818,"{""C"": 0.04742150937660549, ""penalty"": ""l1"", ""solver"": ""liblinear""}",platt,0.7752888261751477,0.66113804541975,0.6798740488060876,0.6703751617076326,0.8476704201802991,0.44909605194661656,0.021544555726587294,0.7651571938798007,0.648757120662869,0.6572665267576075,0.6529841021631483,0.8389117046520227,0.4612271338816721,0.02346776707187785,,214.0,236.0,197.0,203.0,273.0,224.6
