strategy,trial,params,valid_auc,valid_logloss,valid_f1,valid_stage_score,weights_json
weighted_blend,1180,,0.8254895153992403,0.4692235603884387,0.6436544293180205,0.5935811875250363,"[0.09681998863729249, 0.19794333486493512, 0.028668666620847452, 0.07623675256173634, 0.06589672132105284, 0.5344345359941357]"
weighted_blend,2206,,0.8273766969186793,0.4705068523801245,0.6369350889962284,0.5935621636020264,"[0.27562753245138644, 0.05828766966173722, 0.004304188436666709, 0.09245329597069883, 0.506243332547273, 0.06308398093223769]"
weighted_blend,2105,,0.8254159820567841,0.4692561928035008,0.6441595258037498,0.5935605759648961,"[0.029588369089118258, 0.23465282501412577, 0.06772182616350232, 0.06631506692969674, 0.057725096845482694, 0.5439968159580741]"
weighted_blend,814,,0.8253801259477416,0.46928442829098566,0.6442512077294686,0.5935187073034719,"[0.024169752442469352, 0.06429682311713408, 0.039874797616594945, 0.2858736225639405, 0.050396999129974536, 0.5353880051298868]"
weighted_blend,2766,,0.8263196605668149,0.4695657428811674,0.6392873518045458,0.5935167433206796,"[0.04938503014919668, 0.08151073951068342, 0.12763472313239654, 0.09391859854013712, 0.24311619336923826, 0.404434715298348]"
weighted_blend,69,,0.8270834349002278,0.4701924904121393,0.6370781322237633,0.5935104114452949,"[0.0341956435870111, 0.06240891452004439, 0.23241877838430736, 0.02305949957961226, 0.4151893170916095, 0.2327278468374153]"
weighted_blend,707,,0.8274962898947682,0.4707794432859983,0.6370193898484547,0.5935035880718376,"[0.036337780952878686, 0.1379141097313979, 0.12455186260730515, 0.12444820570482455, 0.5305724863436968, 0.04617555465989686]"
weighted_blend,2125,,0.8257859752772346,0.4694496643354618,0.6422125559955852,0.5935030936417491,"[0.018750299369204686, 0.10061048907656822, 0.1134804824160567, 0.13643983560338155, 0.1420075260505383, 0.4887113674842505]"
weighted_blend,412,,0.8274343106715318,0.470863747791996,0.6375909993381866,0.5934683371178626,"[0.0930895013874251, 0.14005826554642273, 0.00554141981478074, 0.2084956986300302, 0.5384453552538219, 0.014369759367519415]"
weighted_blend,259,,0.8275600728153489,0.4708527269610379,0.6364539852911946,0.5934312617363016,"[0.04279661725750692, 0.23691846621371923, 0.0802707567937309, 0.0810484904992347, 0.5492065015098161, 0.009759167725992036]"
weighted_blend,955,,0.8264185415207425,0.4697465889943965,0.6386301010366093,0.5933904443801563,"[0.10869030560856302, 0.1259310647513742, 0.04383490428752733, 0.06889318796448671, 0.2785517505681726, 0.3740987868198761]"
weighted_blend,2447,,0.827503217138192,0.47082599212633963,0.6363877469831587,0.5933831846972281,"[0.05788276589696821, 0.29942200226483, 0.05268150695284921, 0.003244875372693002, 0.5327835349461464, 0.053985314566513384]"
weighted_blend,377,,0.8257611853306428,0.46953319884082295,0.6419191262514627,0.5933758150797862,"[0.039747067487436095, 0.039097444546553194, 0.00745501016408126, 0.2928950566360187, 0.14540242950608326, 0.4754029916598275]"
weighted_blend,2155,,0.8272353724393215,0.4705558094435585,0.6367303749752,0.5933558620751106,"[0.09308434678761152, 0.11097525599845516, 0.009528641448204832, 0.1803200313325912, 0.4736465195147472, 0.13244520491839]"
weighted_blend,1149,,0.8271947064706946,0.4704394907753106,0.6362673726009266,0.5933271688181162,"[0.05385076986134821, 0.17150554873292764, 0.11566794917878788, 0.022497083613297466, 0.45320565392548967, 0.18327299468814906]"
weighted_blend,2187,,0.8274945733325614,0.47084263083783934,0.6360925177281463,0.5933186094052958,"[0.06598207364035584, 0.2584133887238744, 0.04869008868028382, 0.04753197178949509, 0.5353836205430929, 0.04399885662289795]"
weighted_blend,268,,0.8251937700293728,0.469333518231969,0.6443202979515829,0.593308351959732,"[0.1019115904198416, 0.09234322832104461, 0.181565861685904, 0.02439398772879283, 0.032247993598959475, 0.5675373382454575]"
weighted_blend,1318,,0.8265485819998064,0.4699676604811771,0.638090855302084,0.5932848479582951,"[0.08524251146860683, 0.01066008323318631, 0.051228435148592356, 0.20554961030431268, 0.31970415306447947, 0.32761520678082223]"
weighted_blend,1646,,0.827521515517047,0.4709563571233744,0.6361829025844931,0.5932795009183589,"[0.1819800386778275, 0.12354612718972385, 0.12295151154366478, 0.012051029134904308, 0.5585047333586797, 0.0009665600951998209]"
weighted_blend,2195,,0.8266138462177228,0.4698411912916324,0.6369678225965651,0.593270185703065,"[0.033342407344546306, 0.05380474756004897, 0.1410608221711639, 0.11964368914855625, 0.31721988342883994, 0.33492845034684476]"
weighted_blend,2019,,0.8251707314990429,0.46937357761313514,0.6442245920596171,0.5932429159787909,"[0.05212246787475474, 0.006181996349607777, 0.3154177090871543, 0.020183779756598078, 0.038050838334027025, 0.5680432085978582]"
weighted_blend,2800,,0.8252262888626525,0.46935373314867923,0.6435509810228369,0.5932113228120026,"[0.12758498221102219, 0.06759198240194006, 0.009030079163244845, 0.21019750205619023, 0.03367773875367287, 0.5519177154139299]"
weighted_blend,2128,,0.8272326538230346,0.470667687181952,0.6360564500099384,0.593173740297159,"[0.12616597998697807, 0.06800045940637817, 0.11954470969719883, 0.062078521344398, 0.4817614140150615, 0.1424489155499853]"
weighted_blend,2514,,0.8269152292309805,0.4704739904693848,0.6370664023785927,0.5931433962592,"[0.031998516252611894, 0.019247447648810218, 0.15430666073204022, 0.14128814348946891, 0.41465783135248374, 0.23850140052458507]"
weighted_blend,711,,0.8270500969966565,0.47051670009388924,0.6363516018003706,0.5931411472009896,"[0.010737948878675168, 0.14253370172395763, 0.059662789259364725, 0.14689842882555498, 0.43600233695274637, 0.20416479435970114]"
weighted_blend,2377,,0.8270791129974125,0.47074569788504067,0.6371693121693122,0.5931325213032809,"[0.010604636630483413, 0.03411726202112904, 0.04950066302206903, 0.2827877296314352, 0.4617992308801466, 0.16119047781473653]"
weighted_blend,847,,0.8254226740353368,0.4694150106847952,0.6419194205522861,0.5931200796388231,"[0.30773747099670046, 0.06229007081815697, 0.00716328897208532, 0.008925366898984882, 0.08337534474508128, 0.5305084575689911]"
