accuracy,recall,f1,dual_min,hit_dual_0_80
0.671201814058957,0.8086918856482819,0.7270721100798339,0.671201814058957,0
0.6809758386113066,0.8126698126698126,0.7358539427683543,0.6809758386113066,0
0.6727656579873329,0.808380619816674,0.7264169444989214,0.6727656579873329,0
0.673078426773008,0.8067484662576687,0.7254219478557825,0.673078426773008,0
0.6698725467198373,0.8096350364963504,0.7243045579208567,0.6698725467198373,0
0.6690906247556494,0.8066417481311098,0.7261550407661447,0.6690906247556494,0
0.6653373993275471,0.8059920693200177,0.7194546407970634,0.6653373993275471,0
0.6740167331300336,0.8109016513225193,0.7269273596646362,0.6740167331300336,0
0.6608022519352569,0.8027271379872536,0.7140408701384311,0.6608022519352569,0
0.6700289311126749,0.8079953311934637,0.7241108786610879,0.6700289311126749,0
0.6723746970052389,0.8087862993298586,0.7216316768535743,0.6723746970052389,0
0.6687778559699742,0.8142608190531513,0.7258252427184466,0.6687778559699742,0
0.6709672374697006,0.8082552693208431,0.7241017571466037,0.6709672374697006,0
0.6726092735944953,0.8028107158541942,0.7237215440448697,0.6726092735944953,0
0.666901243255923,0.8096840257460504,0.7221135029354208,0.666901243255923,0
0.6627570568457268,0.8018386108273748,0.7181598379402732,0.6627570568457268,0
0.6685432793807178,0.8090882694541232,0.724471888202795,0.6685432793807178,0
0.6649464383454531,0.8141632170313424,0.7199163344009413,0.6649464383454531,0
0.6690124325592306,0.8073501531281901,0.7234237177393009,0.6690124325592306,0
0.6728438501837517,0.8082992402104032,0.7256033578174187,0.6728438501837517,0
0.6706544686840253,0.8085106382978723,0.7262090483619345,0.6706544686840253,0
0.6723746970052389,0.8147344044000578,0.7287674779906784,0.6723746970052389,0
0.6715145828446321,0.804693193412039,0.7243980843665945,0.6715145828446321,0
0.6725310813980765,0.8087954110898662,0.7242196760173845,0.6725310813980765,0
0.6687778559699742,0.8134458672875436,0.7252205500778413,0.6687778559699742,0
0.6751114238798968,0.8177947437967993,0.7283425956194834,0.6751114238798968,0
0.6672140120415982,0.8057616761239633,0.7224106444038612,0.6672140120415982,0
0.6751114238798968,0.815528396836808,0.7319181882702109,0.6751114238798968,0
0.6733911955586832,0.805803898578338,0.7247083635404996,0.6733911955586832,0
0.670810853076863,0.8197869546184153,0.7274375242781302,0.670810853076863,0
0.6650246305418719,0.812,0.71900826446281,0.6650246305418719,0
0.6665884744702478,0.8132599884192241,0.7249032258064516,0.6665884744702478,0
0.6819141449683321,0.8131189895220324,0.735809845434472,0.6819141449683321,0
0.6725310813980765,0.8130529369108049,0.7280519480519481,0.6725310813980765,0
0.6717491594338885,0.8138590895911858,0.7278620510825878,0.6717491594338885,0
0.6783173039330674,0.8212363636363637,0.7329611839543035,0.6783173039330674,0
0.6654155915239659,0.8051030704915669,0.7230241439575377,0.6654155915239659,0
0.6654937837203847,0.806289679610217,0.7185526315789473,0.6654937837203847,0
0.6687778559699742,0.8047260075384169,0.7238231842482723,0.6687778559699742,0
0.6798029556650246,0.8144374282433984,0.7348656523146649,0.6798029556650246,0
0.6675267808272735,0.8039101254741756,0.7215819800942902,0.6675267808272735,0
0.6654937837203847,0.8059152442613302,0.7191439075630253,0.6654937837203847,0
0.6676049730236923,0.8004402054292002,0.719609524437702,0.6676049730236923,0
0.6720619282195637,0.8134404674945216,0.7264187866927593,0.6720619282195637,0
0.673469387755102,0.8111062527328378,0.7271658173265386,0.673469387755102,0
0.675815153647666,0.8151839366847428,0.7284872298624755,0.675815153647666,0
0.6761279224333412,0.8137485311398355,0.7278938378662462,0.6761279224333412,0
0.67425130971929,0.8163116428363,0.7287053920291743,0.67425130971929,0
0.6723746970052389,0.8126717778099233,0.7283806560352651,0.6723746970052389,0
0.6651810149347095,0.8090562719812426,0.7205690420255808,0.6651810149347095,0
0.6667448588630854,0.8027449262666083,0.7206711233451304,0.6667448588630854,0
0.6774571897724607,0.81048971312663,0.7306210409456018,0.6774571897724607,0
0.6685432793807178,0.8046178576647669,0.7220510130483248,0.6685432793807178,0
0.6757369614512472,0.814616497829233,0.7308016877637131,0.6757369614512472,0
0.6716709672374697,0.8090571640683,0.7218652712459429,0.6716709672374697,0
0.6725310813980765,0.8120656513381636,0.7239651990508832,0.6725310813980765,0
0.6731566189694268,0.8103549427984746,0.7255416940249507,0.6731566189694268,0
0.6682305105950426,0.8133627019089574,0.7230598524900463,0.6682305105950426,0
0.6749550394870591,0.8110400238059813,0.7239524536821834,0.6749550394870591,0
0.6678395496129487,0.8099985551220922,0.7252263906856403,0.6678395496129487,0
0.6701853155055125,0.807033096926714,0.7214370624752344,0.6701853155055125,0
0.6701853155055125,0.8099521253445524,0.7258190327613104,0.6701853155055125,0
0.6758933458440848,0.8152856934093234,0.7291380775011436,0.6758933458440848,0
0.6697161623269998,0.8089657193085262,0.723342939481268,0.6697161623269998,0
0.673860348737196,0.8186046511627907,0.729770003239391,0.673860348737196,0
