config_key,model_name,sampling,rank,class_weight_applied,params,cv_f1,cv_auc,cv_accuracy,cv_precision,cv_recall,cal_f1,cal_auc,cal_accuracy,cal_precision,cal_recall,model_path
AdaBoost__smote,AdaBoost,smote,3,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 200}",0.679043623104865,0.8202703103363433,0.724806508838223,0.55848690205258,0.866033014986666,0.6799610396268007,0.8200093492451428,0.7247233123153578,0.5581082218295044,0.869884575026233,models_knn_2015_clinical_dietary_only\AdaBoost__smote_rank3.joblib
AdaBoost__adasyn,AdaBoost,adasyn,1,False,"{""model__learning_rate"": 1.0, ""model__n_estimators"": 200}",0.682967805012573,0.8219652612458145,0.744743997801066,0.5862717831808058,0.8178830519407928,0.6814193056085464,0.8223259468691747,0.7422725869747343,0.5829525319406882,0.8199108079748164,models_knn_2015_clinical_dietary_only\AdaBoost__adasyn_rank1.joblib
AdaBoost__adasyn,AdaBoost,adasyn,2,False,"{""model__learning_rate"": 1.0, ""model__n_estimators"": 100}",0.6821280532515623,0.8203498546491919,0.7358619050660786,0.5727818392979609,0.8431526156055835,0.6797714525344656,0.8207104990689961,0.7306318620750474,0.5661398760150179,0.8504721930745016,models_knn_2015_clinical_dietary_only\AdaBoost__adasyn_rank2.joblib
AdaBoost__adasyn,AdaBoost,adasyn,3,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 200}",0.6770581712216226,0.8194270491108611,0.7160188675380064,0.5480518535341202,0.8855407054347255,0.6735231281363343,0.8192255364468094,0.7102605935005952,0.5421098936255299,0.8890346274921301,models_knn_2015_clinical_dietary_only\AdaBoost__adasyn_rank3.joblib
AdaBoost__smote_class_weight,AdaBoost,smote_class_weight,1,False,"{""model__learning_rate"": 1.0, ""model__n_estimators"": 100}",0.6819935380924403,0.8211046101620496,0.743647886447538,0.5850001364128636,0.817686486008192,0.680617946751397,0.8231785743285462,0.7429339917985802,0.5843838193791158,0.8147953830010494,models_knn_2015_clinical_dietary_only\AdaBoost__smote_class_weight_rank1.joblib
AdaBoost__smote_class_weight,AdaBoost,smote_class_weight,2,False,"{""model__learning_rate"": 1.0, ""model__n_estimators"": 200}",0.6814885048322059,0.8232559489763192,0.7487787482294179,0.5938743128714974,0.7994434838873292,0.6810426276885455,0.8240797209810966,0.7469465143965783,0.5908959398206192,0.8036463798530955,models_knn_2015_clinical_dietary_only\AdaBoost__smote_class_weight_rank2.joblib
AdaBoost__smote_class_weight,AdaBoost,smote_class_weight,3,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 200}",0.679043623104865,0.8202703103363433,0.724806508838223,0.55848690205258,0.866033014986666,0.6799610396268007,0.8200093492451428,0.7247233123153578,0.5581082218295044,0.869884575026233,models_knn_2015_clinical_dietary_only\AdaBoost__smote_class_weight_rank3.joblib
AdaBoost__adasyn_class_weight,AdaBoost,adasyn_class_weight,1,False,"{""model__learning_rate"": 1.0, ""model__n_estimators"": 200}",0.682967805012573,0.8219652612458145,0.744743997801066,0.5862717831808058,0.8178830519407928,0.6814193056085464,0.8223259468691747,0.7422725869747343,0.5829525319406882,0.8199108079748164,models_knn_2015_clinical_dietary_only\AdaBoost__adasyn_class_weight_rank1.joblib
AdaBoost__adasyn_class_weight,AdaBoost,adasyn_class_weight,2,False,"{""model__learning_rate"": 1.0, ""model__n_estimators"": 100}",0.6821280532515623,0.8203498546491919,0.7358619050660786,0.5727818392979609,0.8431526156055835,0.6797714525344656,0.8207104990689961,0.7306318620750474,0.5661398760150179,0.8504721930745016,models_knn_2015_clinical_dietary_only\AdaBoost__adasyn_class_weight_rank2.joblib
AdaBoost__adasyn_class_weight,AdaBoost,adasyn_class_weight,3,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 200}",0.6770581712216226,0.8194270491108611,0.7160188675380064,0.5480518535341202,0.8855407054347255,0.6735231281363343,0.8192255364468094,0.7102605935005952,0.5421098936255299,0.8890346274921301,models_knn_2015_clinical_dietary_only\AdaBoost__adasyn_class_weight_rank3.joblib
XGBoost__baseline,XGBoost,baseline,1,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",0.6678456036962801,0.8297505290020817,0.7591537763737632,0.6225199268627758,0.72031740651949,0.6624870655548116,0.830189393002154,0.7555006834516513,0.6180579216354344,0.7137985309548793,models_knn_2015_clinical_dietary_only\XGBoost__baseline_rank1.joblib
XGBoost__baseline,XGBoost,baseline,2,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.6675886122865133,0.8296929957615724,0.7590781812096629,0.622512467563457,0.7197553245741585,0.6624056488921354,0.8300808194368114,0.7554565897967283,0.6180145388459791,0.7136673662119623,models_knn_2015_clinical_dietary_only\XGBoost__baseline_rank2.joblib
XGBoost__baseline,XGBoost,baseline,3,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.2, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 1.0}",0.6662984185126445,0.8295130166481017,0.759153784409106,0.6235814748172832,0.7153422118042265,0.6613120784794605,0.8306411032928231,0.7564266502050355,0.6208841814414,0.7073714585519413,models_knn_2015_clinical_dietary_only\XGBoost__baseline_rank3.joblib
XGBoost__class_weight,XGBoost,class_weight,1,True,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__scale_pos_weight"": 1.9747863728356194, ""model__subsample"": 0.8}",0.6906580934020663,0.8297254199464685,0.7423155628055972,0.579027402430256,0.8556612616071707,0.6896551724137931,0.8297451187199925,0.7412584329115041,0.5778092874867068,0.8551941238195173,models_knn_2015_clinical_dietary_only\XGBoost__class_weight_rank1.joblib
XGBoost__class_weight,XGBoost,class_weight,2,True,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__scale_pos_weight"": 1.9747863728356194, ""model__subsample"": 0.8}",0.6906482678901882,0.8301482387072883,0.7429203053692681,0.5799375910241452,0.8536374118759621,0.6903376018626309,0.8305537051447944,0.741963931390273,0.5785879013659748,0.8555876180482687,models_knn_2015_clinical_dietary_only\XGBoost__class_weight_rank2.joblib
XGBoost__class_weight,XGBoost,class_weight,3,True,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__scale_pos_weight"": 1.9747863728356194, ""model__subsample"": 1.0}",0.6905732102349835,0.8301394129602576,0.7423911624337769,0.5791548054730818,0.8550990769566233,0.6909090909090909,0.8309094225336063,0.7421403060099652,0.5786118980169972,0.857292759706191,models_knn_2015_clinical_dietary_only\XGBoost__class_weight_rank3.joblib
XGBoost__smote,XGBoost,smote,1,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.01, ""model__max_depth"": 6, ""model__n_estimators"": 200, ""model__subsample"": 0.8}",0.6887322221117653,0.8266044397188492,0.744488852013412,0.5832202276319778,0.8408759688360774,0.6882677967920175,0.8275492092129487,0.7437717712421182,0.5822819279295633,0.8414218258132214,models_knn_2015_clinical_dietary_only\XGBoost__smote_rank1.joblib
XGBoost__smote,XGBoost,smote,2,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.01, ""model__max_depth"": 6, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",0.6886240349193573,0.8251090513430495,0.7427691262012652,0.5805563978482543,0.8461322163746086,0.6890370765537477,0.8264889354632873,0.7429780854535032,0.5807031741749843,0.8470619097586569,models_knn_2015_clinical_dietary_only\XGBoost__smote_rank2.joblib
XGBoost__smote,XGBoost,smote,3,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.01, ""model__max_depth"": 6, ""model__n_estimators"": 200, ""model__subsample"": 1.0}",0.6886118512482281,0.8259585200940058,0.7439974970622006,0.5825126957667773,0.8420003341869716,0.6876107620428549,0.826973517529116,0.74350720931258,0.5821587705737928,0.8397166841552991,models_knn_2015_clinical_dietary_only\XGBoost__smote_rank3.joblib
XGBoost__adasyn,XGBoost,adasyn,1,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.1, ""model__max_depth"": 3, ""model__n_estimators"": 100, ""model__subsample"": 0.8}",0.6886296972136093,0.8276241903522983,0.7471912810318627,0.5876171722446415,0.8316000801100684,0.6870527000650618,0.8278333239820553,0.7454914237841175,0.5855822550831793,0.8310598111227702,models_knn_2015_clinical_dietary_only\XGBoost__adasyn_rank1.joblib
XGBoost__adasyn,XGBoost,adasyn,2,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.01, ""model__max_depth"": 6, ""model__n_estimators"": 200, ""model__subsample"": 0.8}",0.688436065168426,0.8261850602118164,0.7400289091985348,0.576469042623333,0.8543962138117184,0.6902093465849016,0.8276648005929989,0.7416111821508885,0.5781083953241233,0.8562434417628542,models_knn_2015_clinical_dietary_only\XGBoost__adasyn_rank2.joblib
XGBoost__adasyn,XGBoost,adasyn,3,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.01, ""model__max_depth"": 6, ""model__n_estimators"": 200, ""model__subsample"": 1.0}",0.6884243622686179,0.825365889176805,0.7400572583336893,0.5765179615006618,0.8542556656739813,0.6895856544113746,0.8268457070489702,0.742008025045196,0.5789755011135858,0.8524396642182581,models_knn_2015_clinical_dietary_only\XGBoost__adasyn_rank3.joblib
XGBoost__smote_class_weight,XGBoost,smote_class_weight,1,True,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.1, ""model__max_depth"": 6, ""model__n_estimators"": 200, ""model__scale_pos_weight"": 1.9747863728356194, ""model__subsample"": 1.0}",0.6873236433684546,0.8275342327385337,0.7317137554186612,0.565038849806034,0.8771643484914382,0.6875319627697658,0.8285879198447943,0.7305877684201243,0.5634534786253144,0.8816894018887723,models_knn_2015_clinical_dietary_only\XGBoost__smote_class_weight_rank1.joblib
XGBoost__smote_class_weight,XGBoost,smote_class_weight,2,True,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.2, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__scale_pos_weight"": 1.9747863728356194, ""model__subsample"": 1.0}",0.6872686749923547,0.8285115374554637,0.7293042552616573,0.5618380093292581,0.884809989425313,0.6866656514897721,0.8275447266981543,0.7278098681599717,0.560072865777925,0.8871983210912907,models_knn_2015_clinical_dietary_only\XGBoost__smote_class_weight_rank2.joblib
XGBoost__smote_class_weight,XGBoost,smote_class_weight,3,True,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.2, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__scale_pos_weight"": 1.9747863728356194, ""model__subsample"": 0.8}",0.6871127068797905,0.8284729522537784,0.7290302192763307,0.5615300915802908,0.8850629879238416,0.687525354969574,0.8278397929174001,0.7282948983641254,0.560433201058201,0.8891657922350472,models_knn_2015_clinical_dietary_only\XGBoost__smote_class_weight_rank3.joblib
