config_key,model_name,sampling,rank,class_weight_applied,params,cv_f1,cv_auc,cv_accuracy,cv_precision,cv_recall,cal_f1,cal_auc,cal_accuracy,cal_precision,cal_recall,model_path
XGBoost__class_weight,XGBoost,class_weight,3,True,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__scale_pos_weight"": 1.2486658295401036, ""model__subsample"": 0.8}",0.6557403694895512,0.7176226063072793,0.6512927900415904,0.5844815985408733,0.7468085335894161,0.6604872315418314,0.7240272387351772,0.6549852058959255,0.5872043317184383,0.7546697594921256,models\XGBoost__class_weight_rank3.joblib
XGBoost__smote,XGBoost,smote,1,False,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__subsample"": 0.8}",0.655392197601089,0.717354553153243,0.6508565279353169,0.5840579371642041,0.7465992661486414,0.6595488480372481,0.7240244890278382,0.6546323190097451,0.5871647053218353,0.7522890977902577,models\XGBoost__smote_rank1.joblib
XGBoost__smote,XGBoost,smote,2,False,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__subsample"": 1.0}",0.6550606922254301,0.7172028879752662,0.6506878399208911,0.583982267473737,0.7458667715086854,0.65897346649174,0.7238636184667349,0.6542522869784739,0.5869223064816139,0.751190330850934,models\XGBoost__smote_rank2.joblib
XGBoost__smote,XGBoost,smote,3,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__subsample"": 1.0}",0.6548132695202137,0.7170480505674433,0.650443533141378,0.583770598158235,0.7455659221352117,0.6593641464066257,0.7233917594371373,0.6538994000922935,0.5862789813759027,0.7532657795141009,models\XGBoost__smote_rank3.joblib
XGBoost__adasyn,XGBoost,adasyn,1,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__subsample"": 0.8}",0.6466845140089086,0.7175604545324316,0.6551318965767967,0.593957976349915,0.7097395626224687,0.6500861446117935,0.7239554688372758,0.6581883330166399,0.5966639461334422,0.7140153827371505,models\XGBoost__adasyn_rank1.joblib
XGBoost__adasyn,XGBoost,adasyn,2,False,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__subsample"": 1.0}",0.646147573785764,0.7174667761574961,0.655044644155542,0.5941034535343814,0.7082615450793093,0.6503883954673274,0.723750989379911,0.659138413094818,0.5979012029690299,0.712977658405567,models\XGBoost__adasyn_rank2.joblib
XGBoost__adasyn,XGBoost,adasyn,3,False,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 3, ""model__n_estimators"": 200, ""model__subsample"": 0.8}",0.645754851329674,0.7179848069235797,0.6554401884652299,0.5948531532268685,0.7062078699178813,0.6496871958848881,0.72452979959745,0.6579983170010044,0.5965888781085635,0.7131607862287876,models\XGBoost__adasyn_rank3.joblib
XGBoost__smote_class_weight,XGBoost,smote_class_weight,1,True,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 6, ""model__n_estimators"": 100, ""model__scale_pos_weight"": 1.2486658295401036, ""model__subsample"": 0.8}",0.6708133153727593,0.721231408305084,0.6284850071256145,0.5535203638266013,0.8512139420038694,0.6762111352133044,0.7284860077971613,0.635332120850186,0.558706388402103,0.856305701379563,models\XGBoost__smote_class_weight_rank1.joblib
XGBoost__smote_class_weight,XGBoost,smote_class_weight,2,True,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 6, ""model__n_estimators"": 100, ""model__scale_pos_weight"": 1.2486658295401036, ""model__subsample"": 1.0}",0.6705008889013684,0.7209213887427004,0.6281418142686792,0.5532693742005202,0.8507953660614769,0.6771611783424136,0.7280480717712348,0.6364722169439996,0.5595617529880478,0.8573434257111464,models\XGBoost__smote_class_weight_rank2.joblib
XGBoost__smote_class_weight,XGBoost,smote_class_weight,3,True,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 10, ""model__n_estimators"": 100, ""model__scale_pos_weight"": 1.2486658295401036, ""model__subsample"": 0.8}",0.6698706478480523,0.7219082306734709,0.6356862402931681,0.5610201216773355,0.831162138618069,0.6753893159865957,0.7296910584596016,0.642389858573794,0.5662755144202959,0.8365889390794775,models\XGBoost__smote_class_weight_rank3.joblib
XGBoost__adasyn_class_weight,XGBoost,adasyn_class_weight,1,True,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 6, ""model__n_estimators"": 100, ""model__scale_pos_weight"": 1.2486658295401036, ""model__subsample"": 1.0}",0.6694970489771247,0.7215097286907071,0.6357967600267574,0.561246259662874,0.829500930691051,0.6753464103763136,0.7286710110311934,0.6419283911072504,0.5657965276918636,0.8375045781955806,models\XGBoost__adasyn_class_weight_rank1.joblib
XGBoost__adasyn_class_weight,XGBoost,adasyn_class_weight,2,True,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 6, ""model__n_estimators"": 100, ""model__scale_pos_weight"": 1.2486658295401036, ""model__subsample"": 0.8}",0.6693787004979469,0.7218621265731158,0.6355001017944915,0.5609749578534189,0.8297363778408489,0.675041257173822,0.7289646433708359,0.6418741008170689,0.565842176983111,0.8364668538639971,models\XGBoost__adasyn_class_weight_rank2.joblib
XGBoost__adasyn_class_weight,XGBoost,adasyn_class_weight,3,True,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.01, ""model__max_depth"": 10, ""model__n_estimators"": 100, ""model__scale_pos_weight"": 1.2486658295401036, ""model__subsample"": 0.8}",0.6680508469750308,0.7226893647619398,0.6421661867783497,0.5685978566643863,0.809697674574771,0.6737838654446571,0.7307466476830333,0.6483075002035886,0.5734121882231936,0.8167500915639117,models\XGBoost__adasyn_class_weight_rank3.joblib
LightGBM__baseline,LightGBM,baseline,1,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6241553900500605,0.7258629531546811,0.6647471133990634,0.6223643304642179,0.6259744792319604,0.6312689738919247,0.7327754393478805,0.670295067727137,0.6279139992752748,0.634659992674887,models\LightGBM__baseline_rank1.joblib
LightGBM__baseline,LightGBM,baseline,2,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6228083334419485,0.724825544468009,0.6641945147311171,0.6222128458548419,0.6234238746302972,0.6313902979860879,0.7327253120189746,0.6705936643231358,0.6283934941653062,0.6344158222439262,models\LightGBM__baseline_rank2.joblib
LightGBM__baseline,LightGBM,baseline,3,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 100, ""model__num_leaves"": 50}",0.6220319324854897,0.7250567429229156,0.6635546636419161,0.6215360939569343,0.6225475241830186,0.6316717325227964,0.7323566214716235,0.6710551317896795,0.6290713161399685,0.6342937370284458,models\LightGBM__baseline_rank3.joblib
LightGBM__class_weight,LightGBM,class_weight,1,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 50}",0.6553179197256906,0.7238676939836907,0.6583427856789693,0.5942841436340052,0.7303406617100241,0.6585572998000054,0.730233083515484,0.6616900567333532,0.5973954967940752,0.7336711024294957,models\LightGBM__class_weight_rank1.joblib
LightGBM__class_weight,LightGBM,class_weight,2,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6551649558835029,0.7229551018174972,0.657557513887677,0.5932563989198648,0.7315178846275004,0.6590580204778157,0.729438098812182,0.661038573251174,0.5962060959343971,0.7367232328165059,models\LightGBM__class_weight_rank2.joblib
LightGBM__class_weight,LightGBM,class_weight,3,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.1, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6549233861600423,0.7257190534550069,0.6602332548061541,0.5971928424896171,0.7250301559811597,0.6593333884707634,0.7330037680031903,0.6645674421129781,0.6011764114423609,0.7299475033573434,models\LightGBM__class_weight_rank3.joblib
LightGBM__smote,LightGBM,smote,1,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6518800668435959,0.719471636073075,0.6554169211528953,0.5918425729018949,0.7254879801012313,0.6558608962755745,0.7262210650594364,0.6593827194006352,0.5954681274900399,0.7298864607496032,models\LightGBM__smote_rank1.joblib
LightGBM__smote,LightGBM,smote,2,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6516228320488766,0.7220463727076369,0.6583602361632201,0.596157899603879,0.7184770037252877,0.6559368357121166,0.7290754268863203,0.6616900567333532,0.5987601431379467,0.7251861799536076,models\LightGBM__smote_rank2.joblib
LightGBM__smote,LightGBM,smote,3,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 50}",0.6510388063293678,0.7209271468912768,0.6579297908850305,0.5958336967352784,0.7175352373673858,0.654385528171936,0.727577319786046,0.6608214120904476,0.5983005411967023,0.7220730069588572,models\LightGBM__smote_rank3.joblib
LightGBM__adasyn,LightGBM,adasyn,1,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6434822692886999,0.7227330537128258,0.6617863479044876,0.6056716749642282,0.6863391919029387,0.6473576075790435,0.729634509676335,0.6645402969678873,0.6078126674525774,0.6924062995971187,models\LightGBM__adasyn_rank1.joblib
LightGBM__adasyn,LightGBM,adasyn,2,False,"{""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 50}",0.6427052820815086,0.7238237215351176,0.6627461245382893,0.6076335201959993,0.6820881859443688,0.646959314161195,0.7306190988602413,0.6657618284969733,0.6100027034333604,0.6886827005249664,models\LightGBM__adasyn_rank2.joblib
LightGBM__adasyn,LightGBM,adasyn,3,False,"{""model__learning_rate"": 0.1, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6375072047560602,0.725753978847077,0.6637524357967601,0.6123112925739039,0.6648747193052984,0.6438600075892467,0.7332183958649605,0.668802084747143,0.616937964982939,0.6732389207666951,models\LightGBM__adasyn_rank3.joblib
LightGBM__smote_class_weight,LightGBM,smote_class_weight,1,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6518800668435959,0.7194716374432393,0.6554169211528953,0.5918425729018949,0.7254879801012313,0.6562517129858028,0.7262257856638967,0.65954559027118,0.5955033824114604,0.7308020998657062,models\LightGBM__smote_class_weight_rank1.joblib
LightGBM__smote_class_weight,LightGBM,smote_class_weight,2,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6516228320488766,0.7220463740778369,0.6583602361632201,0.596157899603879,0.7184770037252877,0.6559368357121166,0.7290754268863203,0.6616900567333532,0.5987601431379467,0.7251861799536076,models\LightGBM__smote_class_weight_rank2.joblib
LightGBM__smote_class_weight,LightGBM,smote_class_weight,3,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 50}",0.6510388063293678,0.7209271455210857,0.6579297908850305,0.5958336967352784,0.7175352373673858,0.654385528171936,0.7275773227699931,0.6608214120904476,0.5983005411967023,0.7220730069588572,models\LightGBM__smote_class_weight_rank3.joblib
LightGBM__adasyn_class_weight,LightGBM,adasyn_class_weight,1,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 31}",0.6559361790047303,0.7227148339881062,0.6571154349533199,0.5922634704624505,0.7349710390604527,0.6594391913922399,0.7296562820470335,0.6597627514319064,0.5942121241798061,0.7407520449273592,models\LightGBM__adasyn_class_weight_rank1.joblib
LightGBM__adasyn_class_weight,LightGBM,adasyn_class_weight,2,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 100, ""model__num_leaves"": 31}",0.6554015361053521,0.71979664436771,0.6540034319285694,0.5882385687616515,0.7399022854593419,0.6586580086580086,0.7265126459353832,0.6575368495344608,0.5915054913013899,0.7430106214137467,models\LightGBM__adasyn_class_weight_rank2.joblib
LightGBM__adasyn_class_weight,LightGBM,adasyn_class_weight,3,True,"{""model__class_weight"": ""balanced"", ""model__learning_rate"": 0.01, ""model__n_estimators"": 200, ""model__num_leaves"": 50}",0.655269494152041,0.7237099316640154,0.6582438996015473,0.5941738495570269,0.730393030537847,0.6587127845884413,0.7305943977453725,0.6614457504275361,0.596964586846543,0.7347088267610792,models\LightGBM__adasyn_class_weight_rank3.joblib
CatBoost__baseline,CatBoost,baseline,1,False,"{""model__depth"": 4, ""model__iterations"": 1000, ""model__l2_leaf_reg"": 5, ""model__learning_rate"": 0.01}",0.6247946894641258,0.7258072171110812,0.6645958758688886,0.6216761549401996,0.6279627085425672,0.6307473438871568,0.7327292970804518,0.6688563750373245,0.6255779045331732,0.6360029300451715,models\CatBoost__baseline_rank1.joblib
CatBoost__baseline,CatBoost,baseline,2,False,"{""model__depth"": 6, ""model__iterations"": 1000, ""model__l2_leaf_reg"": 7, ""model__learning_rate"": 0.01}",0.6247863518246561,0.7268072407272426,0.6651717418491696,0.622745693352247,0.6268639965228309,0.6315661847170441,0.7337610177102816,0.6700507614213198,0.6272502859895237,0.6359418874374313,models\CatBoost__baseline_rank2.joblib
CatBoost__baseline,CatBoost,baseline,3,False,"{""model__depth"": 4, ""model__iterations"": 1000, ""model__l2_leaf_reg"": 7, ""model__learning_rate"": 0.01}",0.6247855938041056,0.7258109404869694,0.6645551580723031,0.6216071720601317,0.6280150380204158,0.6309192200557103,0.7327862576484311,0.6691006813431418,0.6259161360086507,0.6360029300451715,models\CatBoost__baseline_rank3.joblib
CatBoost__class_weight,CatBoost,class_weight,1,True,"{""model__class_weights"": [1.0, 1.2486658295401036], ""model__depth"": 6, ""model__iterations"": 500, ""model__l2_leaf_reg"": 7, ""model__learning_rate"": 0.01}",0.6577994590398608,0.7255150851852447,0.6581450135241254,0.5927850559485889,0.7388558575794402,0.6609654123907259,0.7324486956382038,0.6610114281060833,0.5951985135928026,0.7430716640214869,models\CatBoost__class_weight_rank1.joblib
CatBoost__class_weight,CatBoost,class_weight,2,True,"{""model__class_weights"": [1.0, 1.2486658295401036], ""model__depth"": 6, ""model__iterations"": 500, ""model__l2_leaf_reg"": 9, ""model__learning_rate"": 0.01}",0.6577338202067469,0.7255243463622922,0.6580926620713725,0.5927467461990299,0.7387512114552566,0.6612355736591989,0.7324525300103476,0.6613643149922637,0.5955583818421953,0.7431937492369673,models\CatBoost__class_weight_rank2.joblib
CatBoost__class_weight,CatBoost,class_weight,3,True,"{""model__class_weights"": [1.0, 1.2486658295401036], ""model__depth"": 4, ""model__iterations"": 1000, ""model__l2_leaf_reg"": 3, ""model__learning_rate"": 0.01}",0.6576893556629843,0.7258416989373127,0.658412587615973,0.5932111014111976,0.7379140929324067,0.6609026644915715,0.7328205849769467,0.6614457504275361,0.5958427296793803,0.7419118544744231,models\CatBoost__class_weight_rank3.joblib
CatBoost__smote,CatBoost,smote,1,False,"{""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 5, ""model__learning_rate"": 0.01}",0.6514180354846089,0.7232107089244216,0.6586568943954861,0.5966980626163034,0.7172213913817311,0.6568616609532235,0.731178318911827,0.663074459132984,0.6003031834259727,0.7251861799536076,models\CatBoost__smote_rank1.joblib
CatBoost__smote,CatBoost,smote,2,False,"{""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 7, ""model__learning_rate"": 0.01}",0.6513007825301462,0.7231682387598545,0.6587441468167408,0.5968834837656798,0.7166720289561064,0.6567486104582031,0.7311777027267315,0.6630473139878933,0.6003235427935898,0.7248809669149066,models\CatBoost__smote_rank2.joblib
CatBoost__smote,CatBoost,smote,3,False,"{""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 3, ""model__learning_rate"": 0.01}",0.6512771712316534,0.7232439779918302,0.6587848646133263,0.596954407701805,0.7165150815834036,0.656447998229256,0.7312097040684097,0.6629387334075301,0.6003238702494813,0.7241484556220241,models\CatBoost__smote_rank3.joblib
CatBoost__adasyn,CatBoost,adasyn,1,False,"{""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 9, ""model__learning_rate"": 0.01}",0.6453360190401485,0.7234766578438189,0.6621120902771719,0.6051539840111333,0.6912573176516842,0.6505736680677042,0.7314500475870946,0.6660061348027905,0.6082846521508232,0.6991820290562812,models\CatBoost__adasyn_rank1.joblib
CatBoost__adasyn,CatBoost,adasyn,2,False,"{""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 5, ""model__learning_rate"": 0.01}",0.6453165199300525,0.7234893652601201,0.6622051595265102,0.6053076711846345,0.6910088037440987,0.6504175899096643,0.7314633992588127,0.6659518445126089,0.6082890541976621,0.69881577340984,models\CatBoost__adasyn_rank2.joblib
CatBoost__adasyn,CatBoost,adasyn,3,False,"{""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 7, ""model__learning_rate"": 0.01}",0.6452158516162839,0.7234990700406052,0.66214117441759,0.6052656047791883,0.6908387716494898,0.6503238268378594,0.7314454538003899,0.6658432639322457,0.6081712889172245,0.6987547308020998,models\CatBoost__adasyn_rank3.joblib
CatBoost__smote_class_weight,CatBoost,smote_class_weight,1,True,"{""model__class_weights"": [1.0, 1.2486658295401036], ""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 3, ""model__learning_rate"": 0.01}",0.667061068951189,0.7231471203565364,0.6444114824186371,0.5714919713782839,0.8010386759349544,0.6721840014216446,0.7311375387975053,0.6494747414424931,0.5753835455691251,0.8081430838725431,models\CatBoost__smote_class_weight_rank1.joblib
CatBoost__smote_class_weight,CatBoost,smote_class_weight,2,True,"{""model__class_weights"": [1.0, 1.2486658295401036], ""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 5, ""model__learning_rate"": 0.01}",0.6669948825446935,0.7231746529816572,0.6442660617165459,0.5713521537899476,0.8011302518796135,0.6722006447846064,0.7311354992695984,0.6494747414424931,0.5753769936117509,0.8082041264802833,models\CatBoost__smote_class_weight_rank2.joblib
CatBoost__smote_class_weight,CatBoost,smote_class_weight,3,True,"{""model__class_weights"": [1.0, 1.2486658295401036], ""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 7, ""model__learning_rate"": 0.01}",0.6669772843327656,0.7231586766194937,0.6441264578425384,0.5711968865184143,0.8013787649317647,0.6724186058314513,0.7311281512996339,0.6495833220228562,0.5754180238870793,0.8087535099499451,models\CatBoost__smote_class_weight_rank3.joblib
CatBoost__adasyn_class_weight,CatBoost,adasyn_class_weight,1,True,"{""model__class_weights"": [1.0, 1.2486658295401036], ""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 7, ""model__learning_rate"": 0.01}",0.6660827976627628,0.7233802533600681,0.6460285606258908,0.5737308190552621,0.7938969284735944,0.6711011051985264,0.7314572045844386,0.6510220147126686,0.5776446754161896,0.8006348431204982,models\CatBoost__adasyn_class_weight_rank1.joblib
CatBoost__adasyn_class_weight,CatBoost,adasyn_class_weight,2,True,"{""model__class_weights"": [1.0, 1.2486658295401036], ""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 5, ""model__learning_rate"": 0.01}",0.6660649041104065,0.7234310892283593,0.645941308204636,0.573637121511975,0.7940277303546429,0.6713770063743184,0.7314812924981592,0.6515377724693938,0.5781491115911996,0.8004517152972775,models\CatBoost__adasyn_class_weight_rank2.joblib
CatBoost__adasyn_class_weight,CatBoost,adasyn_class_weight,3,True,"{""model__class_weights"": [1.0, 1.2486658295401036], ""model__depth"": 4, ""model__iterations"": 500, ""model__l2_leaf_reg"": 9, ""model__learning_rate"": 0.01}",0.6660426930665554,0.7233825728703835,0.6459005904080505,0.5735969725106035,0.7940408133656807,0.671512669567443,0.7314644690038815,0.6516192079046662,0.578191114245416,0.8007569283359786,models\CatBoost__adasyn_class_weight_rank3.joblib
