scaler_key,scaler,model,strategy,cv_best_f1,grid_rows,grid_seconds,fit_seconds,accuracy,precision,recall,f1,auc,logloss,best_params
robust_scaling,Robust,XGBoost,smote,0.8110933941324788,39830,17.740276800002903,4.252984799968544,0.7482858213726657,0.5900752587017873,0.8227848101265823,0.6872654559399567,0.8229169778366927,0.48669904021912924,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
robust_scaling,Robust,XGBoost,class_weight,0.6871424300542742,30000,14.022031100001186,3.20003289997112,0.7407235928302136,0.5768163193373573,0.8586607201416672,0.6900695762175838,0.8252261416933085,0.5037532882940552,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
robust_scaling,Robust,XGBoost,smote_class_weight,0.8136305013097466,39830,17.598493100027554,4.167404700012412,0.7168904468990454,0.547715373631604,0.9056863645307274,0.6826169702661954,0.8230394088338387,0.5682715700707252,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
robust_scaling,Robust,XGBoost,adasyn_class_weight,0.8087198295088421,39385,17.769662200007588,4.183884600002784,0.7135172079282139,0.5442094109336368,0.9094903915524365,0.6809565900608918,0.8223056571151836,0.5655008877788451,"{""colsample_bytree"": 0.9, ""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 250, ""reg_lambda"": 1.0, ""subsample"": 0.9}"
robust_scaling,Robust,CatBoost,base,0.6544372138980002,30000,28.8207631999976,1.9801303999847732,0.7555173402120952,0.6209142724206118,0.7002033186856431,0.6581794642581918,0.8248746779397037,0.4686311125121507,"{""depth"": 3, ""iterations"": 150, ""learning_rate"": 0.03}"
robust_scaling,Robust,CatBoost,adasyn,0.809460395319103,39385,32.72648189996835,4.1072032999945804,0.7461692792733206,0.5868937913059666,0.8270479438578081,0.6865761032314268,0.8230945149262177,0.4820370024028686,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
robust_scaling,Robust,CatBoost,smote,0.8131658085304782,39830,32.66067249997286,4.323059500020463,0.7489031461516414,0.591222926321763,0.8199645831966944,0.6870552029236392,0.8234571181764891,0.48440081135861973,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
robust_scaling,Robust,CatBoost,class_weight,0.6873143475222275,30000,29.4331044999999,3.26065239997115,0.7384527195361246,0.5738735592036326,0.8620712271266479,0.689051401011769,0.8251129355237699,0.5046433760834318,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.03}"
robust_scaling,Robust,CatBoost,smote_class_weight,0.8131869952708092,39830,33.37157799996203,4.35108210000908,0.7489031461516414,0.591222926321763,0.8199645831966944,0.6870552029236392,0.8234571181764891,0.48440081135861973,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
robust_scaling,Robust,CatBoost,adasyn_class_weight,0.8099863033637821,39385,33.84971239999868,4.537972600024659,0.7462133739003902,0.586811041918394,0.8281629172952056,0.6869033047735618,0.8233128318528266,0.4827168082033003,"{""depth"": 3, ""iterations"": 250, ""learning_rate"": 0.05}"
